symbol,company,market_cap_cr,rank,cap_tier
526666,BHARTIYA INTERNATIONAL LTD.,1088.49,1428,Small
544318,MAMATA MACHINERY LIMITED,1086.33,1429,Small
543712,ABANS FINANCIAL SERVICES LIMIT,1081.16,1430,Small
531426,TAMIL NADU NEWSPRINT & PAPERS,1077.88,1431,Small
544528,Ganesh Consumer Products Limit,1077.03,1432,Small
500264,MAFATLAL INDUSTRIES LTD.,1076.40,1433,Small
519105,AVT NATURAL PRODUCTS LTD.,1074.96,1434,Small
543223,Max India Limited,1074.95,1435,Small
523207,KOKUYO CAMLIN LTD.,1074.41,1436,Small
531633,LINCOLN PHARMACEUTICALS LTD.,1064.58,1437,Small
511413,CREST,1062.87,1438,Small
530199,THEMIS MEDICARE LTD.,1062.25,1439,Small
501298,INDUSTRIAL & PRUDENTIAL INVEST,1060.12,1440,Small
531859,ORIENTAL RAIL INFRASTRUCTURE L,1051.31,1441,Small
500280,CENTURY ENKA LTD.,1051.26,1442,Small
511605,ARIHANT CAPITAL MARKETS LTD.,1050.89,1443,Small
500429,UNIPHOS ENTERPRISES LTD.,1050.22,1444,Small
532180,DHANLAXMI BANK LIMITED,1049.70,1445,Small
544411,Scoda Tubes Limited,1047.78,1446,Small
544328,INDO FARM EQUIPMENT LIMITED,1045.49,1447,Small
542725,SBC EXPORTS LIMITED,1044.69,1448,Small
544315,Concord Enviro Systems Limited,1043.77,1449,Small
540125,Radhika Jeweltech Limited,1038.06,1450,Small
539997,Kwality Pharmaceuticals Limite,1035.01,1451,Small
544302,Innovana Thinklabs Limited,1034.55,1452,Small
532529,NEW DELHI TELEVISION LTD.,1030.03,1453,Small
543252,Fairchem Organics Limited,1026.86,1454,Small
507794,KHAITAN CHEMICALS & FERTILIZER,1024.92,1455,Small
507912,LKP FINANCE LIMITED,1024.37,1456,Small
515043,SAINT-GOBAIN SEKURIT INDIA LTD,1022.22,1457,Small
511628,FEDDERS HOLDING LIMITED,1022.12,1458,Small
506597,AMAL LTD.,1021.65,1459,Small
511076,AEROFLEX ENTERPRISES LIMITED,1019.39,1460,Small
508807,IST LTD.,1014.68,1461,Small
524648,INDO AMINES LTD.,1014.68,1462,Small
543687,Dharmaj Crop Guard Limited,1014.09,1463,Small
523229,BHARAT SEATS LTD.,1013.39,1464,Small
544244,Gala Precision Engineering Lim,1012.82,1465,Small
539290,Oswal Greentech Limited,1012.66,1466,Small
542669,BMW INDUSTRIES LIMITED,1009.51,1467,Small
538119,R&B DENIMS LTD,1004.25,1468,Small
544345,Denta Water and Infra Solution,1002.90,1469,Small
513536,GUJARAT NATURAL RESOURCES LIMI,998.42,1470,Small
531637,PRAVEG LIMITED,997.82,1471,Small
532842,SREE RAYALASEEMA HI-STRENGTH H,996.33,1472,Small
513108,GANDHI SPECIAL TUBES LTD.,995.27,1473,Small
544416,KRISHIVAL FOODS LIMITED,989.33,1474,Small
544558,Fabtech Technologies Limited,988.66,1475,Small
512233,JAYBHARAT TEXTILES & REAL ESTA,986.71,1476,Small
532729,UTTAM SUGAR MILLS LTD.,980.51,1477,Small
532616,XCHANGING SOLUTIONS LTD.,979.18,1478,Small
536773,JINDAL POLY INVESTMENT AND FIN,977.13,1479,Small
500317,OSWAL AGRO MILLS LTD.,976.86,1480,Small
539956,TAAL Enterprises Limited,976.21,1481,Small
543709,PNGS GARGI FASHION JEWELLERY L,971.74,1482,Small
543995,MANOJ VAIBHAV GEMS 'N' JEWELLE,971.20,1483,Small
532875,ALLIED DIGITAL SERVICES LTD.,969.13,1484,Small
534328,HEXA TRADEX LTD.,968.17,1485,Small
522229,TANEJA AEROSPACE & AVIATION LT,967.78,1486,Small
532457,GULSHAN POLYOLS LTD.,965.30,1487,Small
543525,Silver Touch Technologies Limi,961.03,1488,Small
520066,JAY BHARAT MARUTI LTD.,960.43,1489,Small
532937,KUANTUM PAPERS LTD.,960.11,1490,Small
500777,TAMILNADU PETROPRODUCTS LTD.,956.31,1491,Small
511676,GIC HOUSING FINANCE LTD.,955.28,1492,Small
500337,PRIME SECURITIES LTD.,954.54,1493,Small
507438,IFB AGRO INDUSTRIES LTD.,953.91,1494,Small
506414,FERMENTA BIOTECH LIMITED,952.39,1495,Small
532974,ADITYA BIRLA MONEY LTD.,950.88,1496,Small
544144,Popular Vehicles and Services,945.49,1497,Small
532345,ALLCARGO GATI LIMITED,945.43,1498,Small
502168,NCL INDUSTRIES LTD.,945.07,1499,Small
533259,Sastasundar Ventures Limited,943.92,1500,Small
543725,Elin Electronics Limited,941.71,1501,Small
532143,SKM EGG PRODUCTS EXPORT (INDIA,940.89,1502,Small
511431,VAKRANGEE LIMITED,940.43,1503,Small
500780,Zuari Industries Limited,939.25,1504,Small
508906,EVEREST INDUSTRIES LTD.,936.49,1505,Small
538992,Sar Auto Products Limited,935.27,1506,Small
508929,AVISHKAR INFRA REALTY LIMITED,935.18,1507,Small
543240,Likhitha Infrastructure Limite,934.11,1508,Small
544485,REGAAL RESOURCES LIMITED,930.77,1509,Small
532513,TVS ELECTRONICS LTD.,925.47,1510,Small
543283,UNITED FOODBRANDS LIMITED,924.84,1511,Small
530245,ARYAMAN FINANCIAL SERVICES LTD,924.18,1512,Small
544522,A B Cotspin India Limited,921.02,1513,Small
540145,Valiant Organics Limited,920.72,1514,Small
505163,Z.F.STEERING GEAR (INDIA) LTD.,907.59,1515,Small
539018,Beekay Steel Industries Ltd.,907.21,1516,Small
544186,Forbes Precision Tools and Mac,906.90,1517,Small
509960,U.P.HOTELS LTD.,905.35,1518,Small
524109,KABRA EXTRUSIONTECHNIK LTD.,903.37,1519,Small
533477,ENKEI WHEELS (INDIA) LTD.,898.40,1520,Small
516064,Arrow Greentech Limited,895.46,1521,Small
541096,Bharat Parenterals Limited,895.30,1522,Small
539660,BEST AGROLIFE LIMITED,894.76,1523,Small
532839,DISH TV INDIA LTD.,893.78,1524,Small
532902,CONSOLIDATED CONSTRUCTION CONS,892.59,1525,Small
507836,MAC CHARLES (INDIA) LTD.,889.47,1526,Small
519152,VADILAL ENTERPRISES LTD.,888.79,1527,Small
543931,VEEFIN SOLUTIONS LIMITED,888.37,1528,Small
532515,TV TODAY NETWORK LTD.,888.03,1529,Small
541269,Chemfab Alkalis Ltd,885.62,1530,Small
526725,SANDESH LTD.,885.35,1531,Small
531357,MERCURY EV-TECH LIMITED,876.61,1532,Small
523160,MORGANITE CRUCIBLE (INDIA) LTD,876.22,1533,Small
506260,ANUH PHARMA LTD.,876.19,1534,Small
543898,BEML Land Assets Limited,875.12,1535,Small
513554,MAHAMAYA STEEL INDUSTRIES LTD.,874.32,1536,Small
532467,HAZOOR MULTI PROJECTS LTD.,874.18,1537,Small
500119,DHAMPUR SUGAR MILLS LTD.,872.79,1538,Small
533285,RDB INFRASTRUCTURE AND POWER L,870.82,1539,Small
532323,SHIVA CEMENT LTD.,870.23,1540,Small
544516,AIRFLOA RAIL TECHNOLOGY LIMITE,868.55,1541,Small
532532,JAIPRAKASH ASSOCIATES LTD.,859.52,1542,Small
520059,MUNJAL AUTO INDUSTRIES LTD.,855.23,1543,Small
540649,AVADH SUGAR & ENERGY LIMITED,854.55,1544,Small
524774,NGL FINE-CHEM LTD.,852.68,1545,Small
538635,SNOWMAN LOGISTICS LTD,852.04,1546,Small
537259,SUYOG TELEMATICS LTD,850.79,1547,Small
506808,TUTICORIN ALKALI CHEMICALS AND,849.70,1548,Small
540311,JITF INFRALOGISTICS LIMITED,845.96,1549,Small
533336,DHUNSERI INVESTMENTS LTD.,844.92,1550,Small
544149,KRYSTAL INTEGRATED SERVICES LI,843.91,1551,Small
513121,ORICON ENTERPRISES LTD.,842.19,1552,Small
533316,STEL HOLDINGS LIMITED,840.33,1553,Small
541929,Synergy Green Industries Limit,838.81,1554,Small
512229,VERITAS (INDIA) LTD.,838.27,1555,Small
524212,WANBURY LTD.,835.69,1556,Small
543233,Chemcon Speciality Chemicals L,834.15,1557,Small
530803,Bhageria Industries Limited,831.45,1558,Small
520119,AUTOMOTIVE STAMPINGS & ASSEMBL,830.10,1559,Small
526885,SARLA PERFORMANCE FIBERS LTD.,829.54,1560,Small
540061,Bigbloc Construction Limited,828.29,1561,Small
539436,Coffee Day Enterprises Limited,827.76,1562,Small
543978,Ratnaveer Precision Engineerin,827.48,1563,Small
522122,VOITH PAPER FABRICS INDIA LTD.,824.40,1564,Small
544563,Zelio E Mobility Limited,819.28,1565,Small
511333,VLS FINANCE LTD.,818.92,1566,Small
544666,GUJARAT KIDNEY AND SUPER SPECI,817.60,1567,Small
507155,JAGATJIT INDUSTRIES LTD.,815.01,1568,Small
532503,RAJAPALAYAM MILLS LTD.,813.34,1569,Small
531978,AMBIKA COTTON MILLS LTD.,810.66,1570,Small
523796,VICEROY HOTELS LTD.,809.69,1571,Small
504132,PERMANENT MAGNETS LTD.,809.45,1572,Small
530499,A.K.CAPITAL SERVICES LTD.,807.55,1573,Small
532893,VTM LTD.,807.38,1574,Small
543831,Bright Outdoor Media Limited,806.40,1575,Small
544296,NISUS FINANCE SERVICES CO LIMI,805.34,1576,Small
523329,ELDECO HOUSING & INDUSTRIES LT,805.14,1577,Small
524342,INDO BORAX & CHEMICALS LTD.,804.53,1578,Small
544562,Advance Agrolife Limited,804.22,1579,Small
539843,NINtec Systems Limited,801.54,1580,Small
524370,BODAL CHEMICALS LTD.,799.80,1581,Small
539400,MALLCOM (INDIA) LTD.,799.54,1582,Small
544135,Mukka Proteins Limited,799.28,1583,Small
506687,TRANSPEK INDUSTRY LTD.,793.71,1584,Small
544058,Credo Brands Marketing Limited,792.46,1585,Small
543954,Allcargo Terminals Limited,792.13,1586,Small
526668,KAMAT HOTELS (INDIA) LTD.,791.72,1587,Small
526775,VALIANT COMMUNICATIONS LTD.,787.49,1588,Small
539201,SATIA INDUSTRIES LIMITED,787.18,1589,Small
532610,DWARIKESH SUGAR INDUSTRIES LTD,787.11,1590,Small
533193,KIRLOSKAR ELECTRIC COMPANY LTD,787.01,1591,Small
542383,Ritco Logistics Limited,786.73,1592,Small
532741,Kamdhenu Limited,786.05,1593,Small
500296,NAHAR SPINNING MILLS LTD.,785.97,1594,Small
539151,Arfin India Limited,784.63,1595,Small
506532,NITTA GELATIN INDIA LTD.,781.16,1596,Small
505358,INTEGRA ENGINEERING INDIA LTD.,778.93,1597,Small
540692,Apex Frozen Foods Limited,778.33,1598,Small
524280,KOPRAN LTD.,777.89,1599,Small
519421,KSE LTD.,775.77,1600,Small
540650,Magadh Sugar & Energy Limited,774.42,1601,Small
542721,Anand Rayons Limited,772.92,1602,Small
544458,SHREE REFRIGERATIONS LIMITED,772.21,1603,Small
544487,PATEL RETAIL LIMITED,771.84,1604,Small
533022,20 MICRONS LTD.,771.22,1605,Small
503169,RUBY MILLS LTD.,767.54,1606,Small
543918,GHCL Textiles Limited,767.50,1607,Small
531359,SHRIRAM ASSET MANAGEMENT CO.LT,767.22,1608,Small
530845,SUNSHIELD CHEMICALS LTD.,764.89,1609,Small
512531,STATE TRADING CORPORATION OF I,763.85,1610,Small
534675,PROZONE REALTY LIMITED,763.30,1611,Small
517166,SPEL SEMICONDUCTOR LTD.,763.06,1612,Small
531241,LINC LIMITED,762.28,1613,Small
543955,Transindia Real Estate Limited,760.01,1614,Small
531771,SHRADDHA PRIME PROJECTS LTD,759.98,1615,Small
512453,SHRI JAGDAMBA POLYMERS LTD.,758.20,1616,Small
533470,RUSHIL DECOR LTD.,753.68,1617,Small
543599,Ksolves India Limited,753.62,1618,Small
523850,AXTEL INDUSTRIES LTD.,753.29,1619,Small
538451,WORTH INVESTMENT & TRADING CO,752.67,1620,Small
544465,LAXMI INDIA FINANCE LIMITED,752.54,1621,Small
532764,GEECEE VENTURES LIMITED,752.06,1622,Small
500193,HLV LIMITED,751.12,1623,Small
544406,UNIFIED DATA TECH SOLUTIONS LI,745.42,1624,Small
530023,THE INVESTMENT TRUST OF INDIA,743.27,1625,Small
517556,PVP VENTURES LTD.,741.61,1626,Small
542684,Prakash Pipes Limited,740.40,1627,Small
500350,RSWM LTD.,734.14,1628,Small
506405,DMCC SPECIALITY CHEMICALS LIMI,732.99,1629,Small
531035,ERAAYA LIFESPACES LIMITED,732.07,1630,Small
539148,Shivalik Rasayan Ltd.,727.49,1631,Small
544136,R K Swamy Limited,726.61,1632,Small
523391,NAHAR POLYFILMS LTD.,726.47,1633,Small
532348,SUBEX LTD.,723.65,1634,Small
526953,VENUS REMEDIES LTD.,723.31,1635,Small
532993,SEJAL GLASS LIMITED,722.74,1636,Small
538598,VISHAL FABRICS LTD,722.74,1637,Small
543688,Sarveshwar Foods Limited,722.49,1638,Small
543787,Macfos Limited,722.47,1639,Small
540358,RMC SWITCHGEARS LIMITED,722.23,1640,Small
532794,ZEE MEDIA CORPORATION LIMITED,718.92,1641,Small
532687,REPRO INDIA LTD.,718.84,1642,Small
542351,Gloster Ltd,717.96,1643,Small
517344,MINDTECK (INDIA) LTD.,717.07,1644,Small
516082,N.R.AGARWAL INDUSTRIES LTD.,717.02,1645,Small
544497,ANLON HEALTHCARE LIMITED,716.91,1646,Small
541276,HARDWYN INDIA LIMITED,714.59,1647,Small
511421,PINE ANIMATION LIMITED,709.12,1648,Small
543591,DREAMFOLKS SERVICES LIMITED,707.83,1649,Small
500240,KINETIC ENGINEERING LTD.,707.54,1650,Small
517536,ONWARD TECHNOLOGIES LTD.,705.06,1651,Small
544354,SOLARIUM GREEN ENERGY LIMITED,704.90,1652,Small
532310,SHREE RAMA MULTI-TECH LTD.,704.87,1653,Small
512014,SOBHAGYA MERCHANTILE LTD.,702.16,1654,Small
532141,ANDHRA CEMENTS LTD.,699.78,1655,Small
524330,JAYANT AGRO-ORGANICS LTD.,698.94,1656,Small
532475,APTECH LTD.,696.93,1657,Small
544262,Manba Finance Limited,695.73,1658,Small
543378,CWD Limited,695.49,1659,Small
532906,MAAN ALUMINIUM LTD.,694.82,1660,Small
532737,EMKAY GLOBAL FINANCIAL SERVICE,694.58,1661,Small
538772,Niyogin Fintech Limited,693.38,1662,Small
526987,URJA GLOBAL LTD.,692.73,1663,Small
540735,IRIS RegTech Solutions Limited,689.59,1664,Small
509055,VISAKA INDUSTRIES LTD.,689.04,1665,Small
532305,IND-SWIFT LABORATORIES LTD.,685.87,1666,Small
532780,PARSVNATH DEVELOPERS LTD.,684.69,1667,Small
509635,HINDUSTAN COMPOSITES LTD.,683.53,1668,Small
532700,ENTERTAINMENT NETWORK (INDIA),683.02,1669,Small
516030,PAKKA LIMITED,682.97,1670,Small
500173,GFL LIMITED,680.87,1671,Small
523828,MENON BEARINGS LTD.,680.62,1672,Small
524717,TITAN BIOTECH LTD.,677.99,1673,Small
530067,CSL Finance Limited,677.52,1674,Small
500279,MIRC ELECTRONICS LTD.,674.66,1675,Small
543828,SUDARSHAN PHARMA INDUSTRIES LI,673.43,1676,Small
526817,CHEVIOT CO.LTD.,671.95,1677,Small
539195,POCL ENTERPRISES LTD,671.35,1678,Small
540737,Shree Ganesh Remedies Limited,670.77,1679,Small
543895,Exhicon Events Media Solutions,669.07,1680,Small
512025,BANGANGA PAPER INDUSTRIES LIMI,667.15,1681,Small
540497,S Chand And Company Limited,666.47,1682,Small
539300,SUNRAKSHAKK INDUSTRIES INDIA L,665.64,1683,Small
526423,KRITI INDUSTRIES (INDIA) LTD.,665.10,1684,Small
506166,APIS INDIA LTD.,664.84,1685,Small
524500,KILITCH DRUGS (INDIA) LTD.,664.06,1686,Small
520086,SICAL LOGISTICS LTD.,663.82,1687,Small
523411,ADC INDIA COMMUNICATIONS LIMIT,663.00,1688,Small
543324,Gretex Corporate Services Limi,662.88,1689,Small
544276,Deepak Builders and Engineers,658.21,1690,Small
507552,FOODS & INNS LTD.,655.23,1691,Small
504864,ORISSA SPONGE IRON & STEEL LTD,653.59,1692,Small
504731,AZAD INDIA MOBILITY LIMITED,649.90,1693,Small
500023,ASIAN HOTELS (NORTH) LIMITED,649.88,1694,Small
539730,Fredun Pharmaceuticals Limited,647.62,1695,Small
504605,UNI ABEX ALLOY PRODUCTS LTD.,645.35,1696,Small
522134,ARTSON LIMITED,645.04,1697,Small
515008,MODERN INSULATORS LTD.,644.56,1698,Small
500153,GANESH BENZOPLAST LTD.,644.50,1699,Small
544432,Indogulf Cropsciences Limited,643.36,1700,Small
544404,BORANA WEAVES LIMITED,640.42,1701,Small
532016,ESPIRE HOSPITALITY LIMITED,639.31,1702,Small
509874,SHALIMAR PAINTS LTD.,638.52,1703,Small
543218,SURATWWALA BUSINESS GROUP LIMI,636.18,1704,Small
544254,Tolins Tyres Limited,635.30,1705,Small
509525,EMPIRE INDUSTRIES LTD.,634.89,1706,Small
544557,Glottis Limited,632.83,1707,Small
543363,Prevest Denpro Limited,632.79,1708,Small
532944,ONMOBILE,632.64,1709,Small
509709,INTERNATIONAL CONVEYORS LTD.,629.10,1710,Small
544451,MONIKA ALCOBEV LIMITED,628.14,1711,Small
542231,Nila Spaces Ltd,623.95,1712,Small
542770,Alphalogic Techsys Limited,623.68,1713,Small
521194,SIL INVESTMENTS LTD.,621.75,1714,Small
534425,SPECIALITY RESTAURANTS LTD.,619.50,1715,Small
544278,OCCL Limited,615.77,1716,Small
502958,LAKSHMI MILLS COMPANY LTD.,611.49,1717,Small
504240,DELTON CABLES LTD.,610.36,1718,Small
542670,Artemis Electricals and Projec,608.55,1719,Small
532782,SUTLEJ TEXTILES & INDUSTRIES L,607.94,1720,Small
543539,MODI'S NAVNIRMAN LIMITED,607.87,1721,Small
533284,RPP INFRA PROJECTS LTD.,606.15,1722,Small
539594,Mishtann Foods Limited,605.85,1723,Small
506852,Primo Chemicals Limited,605.67,1724,Small
543969,Pyramid Technoplast Limited,605.24,1725,Small
524316,HINDUSTAN PHOTO FILMS MFG.CO.L,602.60,1726,Small
539276,Kaya Limited,599.27,1727,Small
544187,KRONOX LAB SCIENCES LIMITED,596.73,1728,Small
511702,YOGI LIMITED,593.85,1729,Small
543732,Radiant Cash Management Servic,593.70,1730,Small
533217,HINDUSTAN MEDIA VENTURES LTD.,592.99,1731,Small
526586,WIM PLAST LTD.,592.93,1732,Small
533704,ESSAR SHIPPING LTD.,592.31,1733,Small
537750,KIRAN VYAPAR LTD,588.39,1734,Small
543416,Zodiac Energy Limited,588.26,1735,Small
533208,EMAMI PAPER MILLS LTD.,587.83,1736,Small
533152,MBL Infrastructure Ltd,586.01,1737,Small
538716,Aryaman Capital Markets Limite,584.39,1738,Small
517214,DIGISPICE TECHNOLOGIES LIMITED,584.37,1739,Small
519003,MODI NATURALS LIMITED,580.35,1740,Small
543373,Shri Venkatesh Refineries Limi,577.61,1741,Small
532662,HT MEDIA LTD.,577.11,1742,Small
532987,RANE BRAKE LINING LTD.,575.53,1743,Small
539986,Commercial Syn Bags Limited,574.27,1744,Small
532011,VASHU BHAGNANI INDUSTRIES LIMI,574.25,1745,Small
531638,SURAJ LTD.,573.57,1746,Small
515147,HALDYN GLASS LTD,572.95,1747,Small
543624,MAAGH ADVERTISING AND MARKETIN,571.98,1748,Small
526582,TPL PLASTECH LTD.,570.59,1749,Small
531889,INTEGRATED INDUSTRIES LIMITED,566.23,1750,Small
522650,BEMCO HYDRAULICS LTD.,565.90,1751,Small
505720,Hercules Investments Limited,563.73,1752,Small
544060,RBZ Jewellers Limited,563.55,1753,Small
544477,Highway Infrastructure Limited,562.74,1754,Small
544347,CLN ENERGY LIMITED,562.56,1755,Small
523558,SWISS MILITARY CONSUMER GOODS,561.32,1756,Small
502420,ORIENT PAPER & INDUSTRIES LTD.,561.23,1757,Small
504176,HIGH ENERGY BATTERIES (INDIA),560.82,1758,Small
524037,RAMA PHOSPHATES LTD.,560.82,1759,Small
532708,GVK POWER & INFRASTRUCTURE LTD,559.17,1760,Small
526596,LIBERTY SHOES LTD.,558.10,1761,Small
541741,Fratelli Vineyards Limited,556.12,1762,Small
539399,Bella Casa Fashion & Retail Li,555.89,1763,Small
511082,MAA JAGDAMBE TRADELINKS LIMITE,552.50,1764,Small
544543,BMW VENTURES LIMITED,551.36,1765,Small
505232,VELJAN DENISON LIMITED,545.09,1766,Small
523269,ADVANI HOTELS & RESORTS (INDIA,544.46,1767,Small
543593,Dhampur Bio Organics Limited,543.51,1768,Small
526530,IIRM HOLDINGS INDIA LIMITED,541.89,1769,Small
514238,MKVENTURES CAPITAL LIMITED,541.70,1770,Small
530163,KERALA AYURVEDA LTD.,541.19,1771,Small
520043,MUNJAL SHOWA LTD.,539.60,1772,Small
530129,NILE LTD.,539.42,1773,Small
543638,Tracxn Technologies Limited,539.39,1774,Small
512626,ORBIT EXPORTS LTD.,539.07,1775,Small
535601,SREELEATHERS LTD.,538.93,1776,Small
513511,PANCHMAHAL STEEL LTD.,537.50,1777,Small
523792,MAZDA LTD.,535.95,1778,Small
522217,GUJARAT APOLLO INDUSTRIES LTD.,534.70,1779,Small
532721,VISA STEEL LTD.,533.54,1780,Small
526407,HAMPTON SKY REALTY LIMITED,533.43,1781,Small
520151,TRANSWORLD SHIPPING LINES LIMI,533.37,1782,Small
509220,PTL ENTERPRISES LTD.,532.98,1783,Small
500298,Naperol Investments Limited,532.83,1784,Small
544531,TRUE COLORS LIMITED,527.39,1785,Small
514183,BLACK ROSE INDUSTRIES LTD.,525.45,1786,Small
504220,W.S.INDUSTRIES (INDIA) LTD.,522.83,1787,Small
511589,AVONMORE CAPITAL & MANAGEMENT,522.47,1788,Small
544610,WORKMATES CORE2CLOUD SOLUTION,522.12,1789,Small
544272,SHIV TEXCHEM LIMITED,521.56,1790,Small
524542,SUKHJIT STARCH & CHEMICALS LTD,517.60,1791,Small
524731,JENBURKT PHARMACEUTICALS LTD.,516.36,1792,Small
544273,MANGALAM GLOBAL ENTERPRISE LIM,516.29,1793,Small
512519,DONEAR INDUSTRIES LTD.,515.14,1794,Small
524480,RIDDHI SIDDHI GLUCO BIOLS LTD.,513.44,1795,Small
533982,TERA SOFTWARE LTD.,512.69,1796,Small
506261,MODISON LIMITED,511.50,1797,Small
524129,VINYL CHEMICALS (INDIA) LTD.,510.89,1798,Small
544461,Euro Panel Products Limited,510.62,1799,Small
530477,VIKRAM THERMO (INDIA) LTD.,509.73,1800,Small
500089,DIC INDIA LTD.,508.27,1801,Small
544499,Career Point Edutech Limited,507.09,1802,Small
540652,Captain Technocast Limited,506.04,1803,Small
526642,MIRZA INTERNATIONAL LTD.,505.83,1804,Small
540403,CL Educate Limited,504.21,1805,Small
523710,SAYAJI HOTELS LTD.,503.65,1806,Small
543915,Pavna Industries Limited,503.42,1807,Small
519136,NAHAR INDUSTRIAL ENTERPRISES L,502.38,1808,Small
543470,SoftTech Engineers Limited,502.03,1809,Small
532173,CYBERTECH SYSTEMS AND SOFTWARE,501.57,1810,Small
531146,MEDICAMEN BIOTECH LTD.,498.81,1811,Small
538446,MONEYBOXX FINANCE LIMITED,497.43,1812,Small
541358,UNIFINZ CAPITAL INDIA LIMITED,496.13,1813,Small
500179,HCL INFOSYSTEMS LTD.,495.78,1814,Small
530299,KOTHARI PRODUCTS LTD.,494.78,1815,Small
502865,FORBES & COMPANY LTD.,494.08,1816,Small
544204,VRAJ IRON AND STEEL LIMITED,491.36,1817,Small
531225,XTGLOBAL INFOTECH LIMITED,490.89,1818,Small
519397,SHARAT INDUSTRIES LTD.,490.68,1819,Small
530363,UGAR SUGAR WORKS LTD.,490.50,1820,Small
543497,Bhatia Colour Chem Limited,490.27,1821,Small
504786,INVESTMENT & PRECISION CASTING,489.83,1822,Small
526961,LAST MILE ENTERPRISES LIMITED,489.81,1823,Small
523023,SINCLAIRS HOTELS LTD.,488.88,1824,Small
543267,Davangere Sugar Company Limite,488.57,1825,Small
522004,BATLIBOI LTD.,485.99,1826,Small
531910,Madhuveer Com 18 Network Limit,485.36,1827,Small
514354,PREMIER POLYFILM LTD.,485.20,1828,Small
543917,SIGMA SOLVE LIMITED,485.15,1829,Small
526263,MOLD-TEK TECHNOLOGIES LTD.,484.89,1830,Small
532641,NANDAN DENIM LIMITED,484.75,1831,Small
532935,ARIES AGRO LTD.,484.71,1832,Small
533941,THOMAS SCOTT (INDIA) LIMITED,483.73,1833,Small
532952,NAHAR CAPITAL & FINANCIAL SERV,483.21,1834,Small
539528,AAYUSH WELLNESS LIMITED,481.99,1835,Small
507779,KANPUR PLASTIPACK LTD.,479.65,1836,Small
542337,Spencer's Retail Limited,478.98,1837,Small
530929,RRP DEFENSE LIMITED,477.65,1838,Small
504879,ORIENT CERATECH LIMITED,477.58,1839,Small
526159,NIKHIL ADHESIVES LTD.,477.53,1840,Small
535667,INDIA FINSEC LTD.,477.34,1841,Small
523648,PLASTIBLENDS INDIA LTD.,476.94,1842,Small
543829,Global Surfaces Limited,475.83,1843,Small
500060,Birla Cable Limited,475.39,1844,Small
500284,LORDS CHLORO ALKALI LTD.,475.16,1845,Small
544001,Sunita Tools Limited,474.98,1846,Small
544434,Neetu Yoshi Limited,474.86,1847,Small
544502,Amanta Healthcare Limited,474.06,1848,Small
532654,MCLEOD RUSSEL INDIA LTD.,473.09,1849,Small
512361,CUPID BREWERIES AND DISTILLERI,470.62,1850,Small
511766,MUTHOOT CAPITAL SERVICES LTD.,470.60,1851,Small
522017,FLUIDOMAT LTD.,470.37,1852,Small
536264,TIGER LOGISTICS (INDIA) LTD,470.10,1853,Small
526721,NICCO PARKS & RESORTS LTD.,469.62,1854,Small
544332,FABTECH TECHNOLOGIES CLEANROOM,469.34,1855,Small
542232,Shankar Lal Rampal Dye-Chem Li,468.63,1856,Small
531652,UVS HOSPITALITY AND SERVICES L,468.38,1857,Small
543986,South West Pinnacle Exploratio,468.30,1858,Small
524075,ALBERT DAVID LTD.,467.88,1859,Small
505729,SINGER INDIA LTD.,464.74,1860,Small
504959,STOVEC INDUSTRIES LTD.,463.88,1861,Small
500356,SHREE RAMA NEWSPRINT LTD.,463.65,1862,Small
544504,GOEL CONSTRUCTION COMPANY LIMI,463.58,1863,Small
514316,RAGHUVIR SYNTHETICS LTD.,463.53,1864,Small
533210,KRITI NUTRIENTS LTD,462.69,1865,Small
534680,SRG HOUSING FINANCE LTD.,462.23,1866,Small
544450,CHEMBOND CHEMICALS LIMITED,454.39,1867,Small
517449,MAGNA ELECTRO CASTINGS LTD.,453.46,1868,Small
532829,LEHAR FOOTWEARS LIMITED,451.78,1869,Small
543782,Sealmatic India Limited,451.25,1870,Small
543998,Valiant Laboratories Limited,451.04,1871,Small
533218,EMAMI REALTY LIMITED,449.75,1872,Small
544541,SYSTEMATIC INDUSTRIES LIMITED,449.50,1873,Small
532932,MANAKSIA LTD.,448.95,1874,Small
531537,MIZZEN VENTURES LIMITED,448.08,1875,Small
544100,Nova Agritech Limited,445.91,1876,Small
500500,HINDUSTAN MOTORS LTD.,445.09,1877,Small
514418,MANGALAM ORGANICS LIMITED,445.07,1878,Small
543515,Sunrise Efficient Marketing Li,443.57,1879,Small
530919,REMSONS INDUSTRIES LTD.,442.65,1880,Small
513532,PRADEEP METALS LTD.,442.57,1881,Small
500012,ANDHRA PETROCHEMICALS LTD.,442.30,1882,Small
531161,ABM KNOWLEDGEWARE LTD.,441.80,1883,Small
536974,CAPTAIN POLYPLAST LTD,440.67,1884,Small
544424,GLOBE CIVIL PROJECTS LIMITED,440.66,1885,Small
540775,Khadim India Limited,439.41,1886,Small
532022,FILATEX FASHIONS LTD.,439.26,1887,Small
543926,Bizotic Commercial Limited,439.24,1888,Small
500456,PASUPATI ACRYLON LTD.,439.19,1889,Small
514286,ASHIMA LTD.,438.81,1890,Small
503722,BANSWARA SYNTEX LTD.,438.19,1891,Small
517273,S&S POWER SWITCHGEAR LTD.,436.65,1892,Small
543433,HP Adhesives Limited,434.87,1893,Small
532738,TwamevConstruction and Infrast,434.75,1894,Small
